Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
25067264818,Đầm body dáng xòe cổ vuông tay ngắn thanh lịch - thun gân lạnh,₫119.000,51,Sumi House - Đầm Body,"12,4%",₫14.280,https://shopee.vn/product/39720376/25067264818,https://s.shopee.vn/8AFlRTTVWp
24725744526,"Đầm hai dây maxi nhún sườn xoắn lưng dáng dài, mặc đi biển đi chơi... thun gân lạnh HD654",₫114.000,18,Sumi House - Đầm Body,"12,4%",₫13.680,https://shopee.vn/product/39720376/24725744526,https://s.shopee.vn/AKKG1SLG8G
24676443521,Đầm body tay ngắn cổ tròn nhún eo xẻ tà đùi đính hoa siêu xinh - thun dẻo mịn L07011,₫119.000,15,Sumi House - Đầm Body,"12,4%",₫14.280,https://shopee.vn/product/39720376/24676443521,https://s.shopee.vn/AUdgDlKcnJ
24528377689,"Đầm ba lỗ khoét lưng sau dáng xoè dài xinh xắn, mặc đi biển đi chơi - thun ladong L6032",₫109.000,12,Sumi House - Đầm Body,"12,4%",₫13.080,https://shopee.vn/product/39720376/24528377689,https://s.shopee.vn/9zhPcqMWoE
24386666125,Đầm body cổ vuông tay ngắn nhún hông - Thun ladong L612,₫113.000,4,Sumi House - Đầm Body,"12,4%",₫13.560,https://shopee.vn/product/39720376/24386666125,https://s.shopee.vn/AA0pp9LtTH
24376159565,Đầm hai dây dáng xòe dài có mút ngực chất thun gân lạnh siêu xinh - L7011,₫122.000,63,Sumi House - Đầm Body,"12,4%",₫14.640,https://shopee.vn/product/39720376/24376159565,https://s.shopee.vn/9f4ZEENnUC
24369542711,Đầm ôm body dáng ngắn cúp ngực nhún đính hoa siêu yêu - thun ladong,₫119.000,54,Sumi House - Đầm Body,"12,4%",₫14.280,https://shopee.vn/product/39720376/24369542711,https://s.shopee.vn/9pNzQXNA9F
24225755572,"Đầm maxi hau dây bảng to cổ vuông dáng xoè xinh xắn, đầm đi biển DL732",₫124.000,28,Sumi House - Đầm Body,"12,4%",₫14.880,https://shopee.vn/product/39720376/24225755572,https://s.shopee.vn/9KRipcP4AA
24186470748,"Đầm ống cup dáng xoè dài phối tùng vạt xéo - đầm mặc đi chơi, đi biển (Thun gân lạnh BB654)",₫124.000,2,Sumi House - Đầm Body,"12,4%",₫14.880,https://shopee.vn/product/39720376/24186470748,https://s.shopee.vn/9Ul91vOQpD
24135999476,Đầm nhũ dự tiệc cổ đổ hở lưng dáng xòe dài phối tà sang chảnh - thun nhũ 2 lớp RM105,₫169.000,13,Sumi House - Đầm Body,"12,4%",₫20.280,https://shopee.vn/product/39720376/24135999476,https://s.shopee.vn/1B616bu9jc
