Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
23775429360,Nước Hoa Nam Nữ Le Labo Santal 33. Nước Hoa chiết 10ml Hương thơm của gỗ đàn hương nhẹ nhàng và lôi cuốn,₫118.000,"2,7k",k_c official,"17,4%",₫20.060,https://shopee.vn/product/504933800/23775429360,https://s.shopee.vn/8AFlSo0vh1
21991391839,Nước hoa nữ Narciso Rodriguez Narciso Rouge Nước hoa chiết 10ml ngọt ngào không tưởng (nar đỏ),₫110.000,159,k_c official,"17,4%",₫18.700,https://shopee.vn/product/504933800/21991391839,https://s.shopee.vn/7fJUrt2phw
23287796388,"NƯỚC HOA NỮ BAD GIRL: Gợi Cảm, Cuốn Hút, Ngọt Ngào, Dạng Xịt EDP 10ml BzPerfume. Nước Hoa Nữ Cá Tính",₫110.000,0,BzMAN Official Store,"12,4%",₫13.200,https://shopee.vn/product/29524848/23287796388,https://s.shopee.vn/7pcv4C2CMz
18377343755,nước hoa nữ good girl chiết 10ml tinh dầu nữ cao cấp thơm lâu bí ẩn,₫132.000,175,Maximilian_Authentic,"2,4%",₫2.640,https://shopee.vn/product/504943648/18377343755,https://s.shopee.vn/7KgeTH46Nu
18093265758,[𝐀𝐮𝐭𝐡] Nước Hoa Nữ Rắn Trắng Kilian Good Girl Gone Bad mùi hương quyền lực sang trọng - DUY Perfume,₫165.000,"7,3k",Duy Perfume AUTH,"13,4%",₫21.450,https://shopee.vn/product/399889686/18093265758,https://s.shopee.vn/7V04fa3T2x
26162320976,Nước Hoa Nữ Rắn Trắng Ngọt Ngào Quyến Rũ Sạng Trọng Perfume Xịt Thơm Cosmetic Women,₫928.000,0,Moon Shop Perfume,"2,4%",₫18.560,https://shopee.vn/product/103681848/26162320976,https://s.shopee.vn/703o4f5N3s
22662302104,BỘ QUÀ TẶNG COUPLE 3: 2 Chai Nước Hoa Nam Nữ Bad Girl + Bad Boy Dạng Xịt EDP 10ml BzPerfume,₫220.000,0,BzMAN Official Store,"12,4%",₫26.400,https://shopee.vn/product/29524848/22662302104,https://s.shopee.vn/7ANEGy4jiv
18793507762,(Tổng hợp) (hot hit) Mẫu thử bản dupe Nước hoa Nữ,₫19.900,"1,1k",FRESH YOU,"4,4%",₫796,https://shopee.vn/product/183704549/18793507762,https://s.shopee.vn/6fQxg36djq
26162220546,Nước Hoa Nữ Nar Hồng Bản Lùn 90ml EDP Hương Hoa Perfume Women Cosmetic xịt thơm,₫432.000,0,Moon Shop Perfume,"2,4%",₫8.640,https://shopee.vn/product/103681848/26162220546,https://s.shopee.vn/6pkNsM60Ot
23176583526,Nước Hoa nữ Le Labo Another 13.Nước Hoa nam chiết 10ml sang trọng tinh tế nổi bật lưu hương lâu,₫110.000,"3,7k",k_c official,"17,4%",₫18.700,https://shopee.vn/product/504933800/23176583526,https://s.shopee.vn/6Ko7HR7uPo
21082414019,Nước hoa nữ Versace Bright Crystal edt Nước hoa chiết 10ml tinh tế cá tính cuốn hút,₫118.000,"1,6k",k_c official,"17,4%",₫20.060,https://shopee.vn/product/504933800/21082414019,https://s.shopee.vn/6V7XTk7H4r
22462342410,BỘ QUÀ TẶNG COUPLE 7: Classy Girl + Kool Boy: 2 Chai Nước Hoa Nam Nữ Dạng Xịt EDP 10ml BzPerfume,₫220.000,0,BzMAN Official Store,"12,4%",₫26.400,https://shopee.vn/product/29524848/22462342410,https://s.shopee.vn/60BGsp9B5m
23276300783,[D U Y] Nước Hoa Nữ chính hãng Nar Trắng Narciso Rodriguez For Her Pure Musc 100ML gợi cảm tinh thế ngọt ngào,₫138.000,"17,7k",D U Y Perfume.Cosmetics,"17,4%",₫23.460,https://shopee.vn/product/533315166/23276300783,https://s.shopee.vn/6AUh588Xkp
23052604733,Nước Hoa Nam Nữ Unisex Le Labo Another 13 Santal 33 Rose 31 EDP  100ml - Lelabo 13 33 Hương gỗ cổ điển thanh lịch,₫186.000,"1,9k",Kilian Perfume,"4,4%",₫7.440,https://shopee.vn/product/533207222/23052604733,https://s.shopee.vn/5fYQUDARlk
26012480143,Nước Hoa Nữ Black Opium Over Red Lôi Cuốn Cá Tính Gợi Cảm Perfume Xịt Thơm Women's Cosmetic,₫360.000,0,Moon Shop Perfume,"2,4%",₫7.200,https://shopee.vn/product/103681848/26012480143,https://s.shopee.vn/5prqgW9oQn
20095740691,BỘ QUÀ TẶNG COUPLE 5: 2 Chai Nước Hoa Nam Nữ Sweet Girl + Sport Boy Dạng Xịt EDP 10ml BzPerfume,₫220.000,0,BzMAN Official Store,"12,4%",₫26.400,https://shopee.vn/product/29524848/20095740691,https://s.shopee.vn/5Kva5bBiRi
20982749560,[𝐀𝐮𝐭𝐡] Nước hoa 𝒀𝑺𝑳 nữ chính hãng 𝒀𝑺𝑳 Black Opium Full Box 90ML,₫145.000,"12,5k",D U Y Perfume.Cosmetics,"17,4%",₫24.650,https://shopee.vn/product/533315166/20982749560,https://s.shopee.vn/5VF0HuB56l
25086388426,"NAR ĐỎ - Nước hoa nữ gợi cảm, sang trọng, kiêu kỳ Cosmetic Women Xịt Thơm from Perfume",₫204.000,0,Moon Shop Perfume,"2,4%",₫4.080,https://shopee.vn/product/103681848/25086388426,https://s.shopee.vn/5Ac9tICLmi
21591807023,Nước hoa nữ narciso rodriguez ambree Nước hoa chiết 10ml sang trọng quyến rũ tinh tế,₫118.000,706,k_c official,"17,4%",₫20.060,https://shopee.vn/product/504933800/21591807023,https://s.shopee.vn/50IjgzCz7h
19891369261,Nước Hoa Nữ Victoria’s Very Sexy Nước Hoa chiết  10ml Siêu Phẩm Dành Cho Cô Nàng Thích Sự Ngọt Ngào Quến Rũ mẫu thử10ml,₫118.000,"2,7k",k_c official,"17,4%",₫20.060,https://shopee.vn/product/504933800/19891369261,https://s.shopee.vn/4pzJUgDcSg
14099855472,BỘ QUÀ TẶNG COUPLE 6: 2 Chai Nước Hoa Nam Nữ Sweet Girl + Bad Boy ĐỒNG ĐIỆU Dạng Xịt EDP 10ml,₫220.000,0,BzMAN Official Store,"12,4%",₫26.400,https://shopee.vn/product/29524848/14099855472,https://s.shopee.vn/4fftINEFnf
20791694510,[D U Y] Nước Hoa Nữ YSL Black Opium EDP 90ml- Hương Thơm Ngọt Ngào Mùi hương bí ẩn quyến rũ và cực kỳ gợi cảm,₫99.000,"2,6k",D U Y Perfume.Cosmetics,"17,4%",₫16.830,https://shopee.vn/product/533315166/20791694510,https://s.shopee.vn/4VMT64Et8e
18992044743,Nước Hoa Nữ Rắn Trắng Đen Kilian Good Girl Gone Bad mùi hương quyền lực sang trọng quyến rũ - Kilian Perfume,₫175.000,"3,2k",Kilian Perfume,"4,4%",₫7.000,https://shopee.vn/product/533207222/18992044743,https://s.shopee.vn/4L32tlFWTd
17198281444,"[𝐀𝐮𝐭𝐡] Nước hoa nữ gu.cci bloom edp chiết 10ml, quyến rũ, sang trọng, quý phái tinh tế",₫162.500,"23,4k",Duy Perfume,"14,4%",₫22.750,https://shopee.vn/product/751735638/17198281444,https://s.shopee.vn/4AjchSG9oc
19582400130,Nước Hoa Nữ Rắn Trắng Kilian Good Girl Gone Bad mùi hương quyền lực sang trọng - D U Y Perfume,₫180.000,"23,7k",Duy Perfume,"17,4%",₫30.600,https://shopee.vn/product/751735638/19582400130,https://s.shopee.vn/40QCV9Gn9b
16895584434,"[D U Y] Nước hoa nam nữ unisex Tom Ford Lost Cherry EDP 10 100ml -Hương thơm của sự quyến rũ, ngọt ngào, dịu dàng",₫145.000,"15,6k",D U Y Perfume.Cosmetics,"17,4%",₫24.650,https://shopee.vn/product/533315166/16895584434,https://s.shopee.vn/3q6mIqHQUa
21574846201,"Nước Hoa Nữ So Scandal EDP 80ml thơm quyến rũ sexy lưu hương lâu, mùi ngọt ngào đáng yêu",₫680.000,307,Hà Ly Ly Cosmetics,"4,4%",₫27.200,https://shopee.vn/product/560728351/21574846201,https://s.shopee.vn/3fnM6XI3pZ
19782863554,Nước hoa nữ Narciso Musc Noir Rose Nước hoa chiết 10ml gợi cảm cuốn hút tinh tế,₫110.000,"3,4k",k_c official,"17,4%",₫18.700,https://shopee.vn/product/504933800/19782863554,https://s.shopee.vn/3VTvuEIhAY
18382925293,"Nước hoa nam nữ kilian black phantom memento mori nước hoa chiết 10ml sang trọng, quyến rũ, sexy",₫118.000,"1,9k",k_c official,"17,4%",₫20.060,https://shopee.vn/product/504933800/18382925293,https://s.shopee.vn/3LAVhvJKVX
17895554121,[𝐀𝐮𝐭𝐡] Nước Hoa Nữ  YSL Black Opium EDP 90ml- Hương Thơm Ngọt Ngào Mùi hương bí ẩn quyến rũ và cực kỳ gợi cảm,₫162.500,"11,9k",D U Y Perfume,"15,4%",₫24.375,https://shopee.vn/product/890911730/17895554121,https://s.shopee.vn/3Ar5VcJxqW
23776304823,"[DUY] Nước Hoa Nam Nữ Unisex Le Labo Another 13 Santal 33 Rose 31 EDP 100ml,Lelabo 13 33 Hương gỗ cổ điển thanh lịch",₫115.000,"2,7k",D U Y Perfume.Cosmetics,"17,4%",₫19.550,https://shopee.vn/product/533315166/23776304823,https://s.shopee.vn/30XfJJKbBV
20168256784,"BST Nước Hoa Nữ Hương Thơm Quyến Rũ, Gợi Cảm, Ngọt Ngào, Cá Tính, Nguyên Liệu Từ Pháp, Dạng Xịt 10ML [BY NASORA]",₫29.000,"43,4k",Nasora Official,"2,4%",₫580,https://shopee.vn/product/719687272/20168256784,https://s.shopee.vn/2qEF70LEWU
22349705569,"Nước Hoa Nam Nữ Unisex Le Labo Another 13 Santal 33 Rose 31 EDP 100ml, Lelabo 13 33 Hương gỗ cổ điển thanh lịch - DUY",₫162.500,"23,8k",Duy Perfume,"17,4%",₫27.625,https://shopee.vn/product/751735638/22349705569,https://s.shopee.vn/2fuouhLrrT
22675038547,Nước Hoa Nữ 𝒀𝑺𝑳 Black Opium EDP 90ml- Hương Thơm Ngọt Ngào Mùi hương bí ẩn quyến rũ và cực kỳ gợi cảm,₫162.500,24k,Duy Perfume,"17,4%",₫27.625,https://shopee.vn/product/751735638/22675038547,https://s.shopee.vn/2VbOiOMVCS
16671583298,"[Amour Bad girl] Nước Hoa Nữ Nguyên Liệu Nhập Pháp Hương Thơm Quyến Rũ, Ngọt Ngào 30ml - Dạng Xịt",₫65.000,68k,a:mour official,"2,4%",₫1.300,https://shopee.vn/product/721299705/16671583298,https://s.shopee.vn/2LHyW5N8XR
