Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
26900967178,[ABBY - TẶNG GIẤY NẾN] Set làm bánh Crinkle Cookie - ABBY nguyên liệu làm bánh quy tại nhà thành phẩm 20 chiếc,₫47.000,"30,1k",ABBY OFFICIAL,"10,4%",₫4.700,https://shopee.vn/product/1263784996/26900967178,https://s.shopee.vn/8AFlRgfr50
27707187243,Áo sweater cổ tròn BST nỉ bông xám trắng form rộng nhiều hình phong cách Coquette TOSUN S22,₫159.000,"13,6k",Tosun,"12,4%",₫19.080,https://shopee.vn/product/1074650238/27707187243,https://s.shopee.vn/7zwLFNgUPz
9708628312,QUẦN TẤT LÓT LÔNG DÀY ĐẸP-SIÊU ẤM,₫46.500,"45,4k",❤MUN SHOP BÁN LẺ GIÁ SỈ❤,"8,4%",₫3.720,https://shopee.vn/product/2657897/9708628312,https://s.shopee.vn/9A8IdWc33E
24126095378,[INIMI1017 giảm 15K] [MUA 1 TẶNG 1] Nước Giặt Joykity Hương Lavender túi 2L Dịu Nhẹ An Toàn Cho Da Lưu Hương 48 Tiếng,₫130.000,"43,8k",Joykity Official Store,"14,4%",₫18.200,https://shopee.vn/product/1235332362/24126095378,https://s.shopee.vn/8zosRDcgOD
18768706315,"Kem Dưỡng Da Tay EUBOS Giúp Mềm Mịn, Dưỡng Ẩm Chuyên Sâu 24h An Toàn Cho Da Nhạy Cảm",₫119.000,"43,5k",Eubos Official Store,"5,4%",₫5.950,https://shopee.vn/product/287481138/18768706315,https://s.shopee.vn/8pVSEudJjC
26001142201,[ABBY - TẶNG GIẤY NẾN] Set làm bánh Chocochip Cookie - ABBY nguyên liệu làm bánh quy tại nhà thành phẩm 20 chiếc,₫67.000,"8,2k",ABBY OFFICIAL,"10,4%",₫6.700,https://shopee.vn/product/1263784996/26001142201,https://s.shopee.vn/8fC22bdx4B
18792343319,[ Thùng 500 Chiếc ] Khẩu trang 5d Taki 3 lớp kháng khuẩn Chống Tia UV,₫62.000,116k,Taki Official,"4,4%",₫2.480,https://shopee.vn/product/126116190/18792343319,https://s.shopee.vn/9pNzQkZVhQ
8542620163,Combo Túi Nước Giặt Xả 3.8kg + Túi Nước Giặt Xả 600g MaxKleen,₫189.000,"241,8k",MaxKleen Vietnam,"10,4%",₫18.900,https://shopee.vn/product/134350529/8542620163,https://s.shopee.vn/9f4ZERa92P
22160266511,Áo thun nhiệt nam Ecollect #GN02 ấm mùa đông bề mặt vải mềm mịn có ép lớp nhung bên trong thêu chữ chìm sang trọng,₫119.000,"23,4k",ecollect,"14,4%",₫16.660,https://shopee.vn/product/31245176/22160266511,https://s.shopee.vn/9Ul928amNO
3261115659,Khăn Quàng Cổ - Khăn Choàng Cổ Len Ấm Áp Phong Cách Vintage K01,₫84.000,"136,2k",Phụ kiện QO,"8,4%",₫6.720,https://shopee.vn/product/769085/3261115659,https://s.shopee.vn/9KRippbPiN
19553274495,"[COMBO 5, 10 ĐÔI] Tất cổ cao dệt kim 3 màu trắng, đen, xám dày dặn không gây mùi hôi chân",₫59.000,"59,6k",Minute Brand,"15,9%",₫8.850,https://shopee.vn/product/758825040/19553274495,https://s.shopee.vn/AUdgDyWyLc
28555028724,"Giấy rút Choice FDI 04, 1 thùng 30 gói cao cấp 300 tờ 4 lớp an toàn, tiện lợi",₫130.100,"129,5k",Shopee Choice Việt Nam,"32,4%",₫41.632,https://shopee.vn/product/851157471/28555028724,https://s.shopee.vn/AKKG1fXbgb
2403837026,"[Nhập COSDK4 giảm 20K đơn 199K] Nước hoa hồng Dear, Klairs Supple Preparation Unscented Toner 180ml",₫304.500,"312,1k",dearklairs_officialstore,"14,4%",₫42.630,https://shopee.vn/product/158647903/2403837026,https://s.shopee.vn/AA0ppMYF1a
25032086083,"Bánh Tráng TRỘN HÀNH PHI - HỦ 300GR, ĂN VẶT COMAI",₫45.500,"40,9k",ĂN VẶT COMAI,"4,4%",₫1.820,https://shopee.vn/product/228276623/25032086083,https://s.shopee.vn/9zhPd3YsMZ
28962588193,Áo dài lông vũ YẾN PHƯỢNG phối buộc nơ cách điệu kèm quần HAVANA AD89,₫189.000,"9,1k",Havana.danang,"10,4%",₫18.900,https://shopee.vn/product/171811563/28962588193,https://s.shopee.vn/5prqfOojom
22352022576,"Giấy ăn rút Topgia thùng 40 gói đa sắc cao cấp 240 tờ 4 lớp, dập vân 4D, mềm mịn, thấm hút tốt",₫99.000,"78,7k",TopGia HCM Store,"10,4%",₫9.900,https://shopee.vn/product/1016604648/22352022576,https://s.shopee.vn/5fYQT5pN9l
