Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
25106686983,Ốp lưng iphone TPU silicon mềm trong suốt sang trọng chống sốc cho Iphone 7 8 Plus SE X XS XS Max 11 12 13 14 15 Pro Max,₫9.850,"32,5k",JERRY SHOP _ Quà Tặng&Phụ Kiện,"10,4%",₫985,https://shopee.vn/product/111427310/25106686983,https://s.shopee.vn/2VbOhQkX5p
26862247341,"Bộ sạc nhanh ( Củ P.D 2O.W + Dây sạc nhanh Typ.e-C ) không nóng máy, an toàn ổn định chính hãng gohanto store",₫18.000,"8,3k",Phụ Kiện Gohanto Store,"2,4%",₫360,https://shopee.vn/product/1293586121/26862247341,https://s.shopee.vn/20f86VmR6k
27455511350,"Giá đỡ điện thoại sáng tạo Plush Paradise, Crayon Shin-Chan Hình búp bê PVC Giá đỡ điện thoại di động, Giá đỡ điện thoại thông minh Hỗ trợ trang trí bàn làm việc Giá đỡ điện thoại di động Đồ trang trí máy tính để bàn",₫13.000,"8,1k",Plush Paradise,"9,4%",₫1.170,https://shopee.vn/product/1207037322/27455511350,https://s.shopee.vn/2AyYIolnln
25232776652,Ốp điện thoại iPhone 15 14 13 12 11 Pro Max X Xr Xs Max 7 8 Plus Se2020 3D DIY Phim hoạt hình Silicon mềm Vỏ điện thoại,₫19.999,"6,1k",Yopick.vn,"8,4%",₫1.600,https://shopee.vn/product/1121182362/25232776652,https://s.shopee.vn/8UsbqSNgv2
21972103814,ốp lưng điẹn thoại silicon từ tính mạ điện bảo vệ ống kính cho iphone 11 12 13 14 15 16 Pro Max,₫48.500,28k,GònGònphone,"8,4%",₫3.880,https://shopee.vn/product/835098179/21972103814,https://s.shopee.vn/8KZBe9OKG1
2834282643,Suntaiho cáp sạc 2.4A USB IP dây sạc nhanh 1m 2m Cáp truyền dữ liệu chính hãng Cho iphone ipad airpods ipod,₫20.000,47k,Suntaiho Official Store,"22,4%",₫4.400,https://shopee.vn/product/117097312/2834282643,https://s.shopee.vn/8AFlRqOxb0
25020563636,"Cáp Sạc Nhanh , Dây Sạc Tự Ngắt Bọc Dù 100W Tích Hợp 3 Cổng Micro Usb Type C 3 In 1",₫15.500,"39,2k",Gia Dụng Việt Trung 68,"5,4%",₫775,https://shopee.vn/product/417676227/25020563636,https://s.shopee.vn/7zwLFXPavz
23209708673,Ốp Điện Thoại TPU Trong Suốt Viền Màu Tím Có Túi Khí Chống Sốc Cho Iphone 11 15 14 12 13 Pro Max 7Plus 8Plus XS XR,₫18.000,"13,6k",YamiCase.vn,"5,4%",₫900,https://shopee.vn/product/498637487/23209708673,https://s.shopee.vn/9A8IdgL9ZE
26857042686,Toocki Dây sạc nhanh điện thoại di động PD 20W Cáp dữ liệu C-L với đèn LED sạc nhanh USB-C,₫56.000,"17,7k",Topick Global,"7,4%",₫3.920,https://shopee.vn/product/196261835/26857042686,https://s.shopee.vn/8zosRNLmuD
21304354288,Cáp sạc nhanh Essager Type C 60W/100W cho Samsung S22 S21 Ultra Xiaomi Mi 12,₫28.000,"62,2k",ESSAGER Official Store,"8,4%",₫2.240,https://shopee.vn/product/211133030/21304354288,https://s.shopee.vn/8pVSF4MQFC
28503532949,Dây Sạc Tự Ngắt 3 Đầu 100W  Micro USB Type C 3 trong 1 Dài 1m2 - Cáp Sạc nhanh bọc dù,₫15.000,"17,3k",Senaz,"4,4%",₫600,https://shopee.vn/product/944066166/28503532949,https://s.shopee.vn/8fC22lN3aB
23680916426,"Ốp lưng trong suốt Cao Cấp P43/P12 KOLEAD chống xước, chống ố Iphone 7 8 x xs xsm 13 12 11 14 15 16 promax PRO PLUS",₫9.000,"45,3k",WEKOME Official Flagship Store,"19,4%",₫1.710,https://shopee.vn/product/654857837/23680916426,https://s.shopee.vn/9pNzQuIcDQ
19284923679,Ốp Điện Thoại Silicon Chống Rơi Cho iphone 7 7plus 8 8plus xs xr 11 12 13 14 pro plus promax,₫11.000,"40,1k",meetcase.vn,"8,4%",₫880,https://shopee.vn/product/1039541079/19284923679,https://s.shopee.vn/9f4ZEbJFYP
29105614509,Thích hợp cho iPhone 11 12 Pro Max x xr xs Max 7 plus 8 plus 13 Pro Max 14 Pro Max 15 Pro Max có in hoa cầu vồng toàn bộ silicon trong suốt,₫13.000,"14,3k",Topick Global,"12,4%",₫1.560,https://shopee.vn/product/196261835/29105614509,https://s.shopee.vn/9Ul92IJstO
29066596685,"Dành Cho IPhone11 / 12 / 13ProMaxX / XR / XSMAX, 7 / 8Plus IPhone 14 / 15ProNew Thời Trang, Cao Cấp, Hợp Thời Trang, Bé Trai, Bé Gái, Vỏ Chống Rơi Điện Thoại Bao Gồm Tất Cả, Cây Giáng Sinh Cát Nhanh, Người Tuyết",₫25.900,"4,5k",inn24.vn,"8,4%",₫2.072,https://shopee.vn/product/984084111/29066596685,https://s.shopee.vn/9KRipzKWEN
27602523502,Ốp lưng màu silicon lỏng iPhone 11 12 Pro Max13 14 Pro Max 15 15 Pro Max X XR XSMAX soft trọn bộ hộp mềm chống sốc,₫59.531,"3,2k",ốp lưng iphone 13 pro max,"7,4%",₫4.167,https://shopee.vn/product/567570108/27602523502,https://s.shopee.vn/AUdgE8G4rc
20181460050,Gậy chụp ảnh Selfie 3 chân TSS PLUS 1M75 điều khiển từ xa có phân loại đèn trợ sáng Tripod chụp ảnh - quay - livestream,₫135.000,"29,7k",Totoro Việt Nam (S. TPHCM),"2,4%",₫2.700,https://shopee.vn/product/109638853/20181460050,https://s.shopee.vn/AKKG1pGiCb
29213545837,ibumpers Ốp Lưng iPhone Hàn quốc Cao cấp Trong suốt nhám mờ Chống bẩn Ốp Điện Thoại TPU Mềm Chống sốc Cho IP 16 15 14 12 13 12 11Pro Max X XS 7 8 Plus,₫8.000,"2,9k",ibumpers.vn,"12,4%",₫960,https://shopee.vn/product/955748511/29213545837,https://s.shopee.vn/AA0ppWHLXa
21032023457,【VẬN CHUYỂN NHANH】Ốp lưng điện thoại chống sốc trong suốt cho iphone 16 15 14 11 12 13 Pro Max XR XS 8Plus,₫37.800,"37,2k",GònGònphone,"8,4%",₫3.024,https://shopee.vn/product/835098179/21032023457,https://s.shopee.vn/9zhPdDHysZ
24237612725,Ốp Điện Thoại Mềm Cho Iphone 15 14 13 11 12 Pro XS Max X XR 7 + 8 Plus TPU Họa Tiết Linh Hoạt Túi Dây Đeo Tinh Tế Chống Rơi,₫28.800,"2,2k",untilyou.vn,"11,4%",₫3.168,https://shopee.vn/product/1133484219/24237612725,https://s.shopee.vn/5prqfYXqKm
13409270053,Dây Cáp Baseus PD 20W Nối Đầu USB-C Sang Đầu L Sạc Nhanh Hỗ Trợ Truyền Dữ Liệu 480Mbps,₫79.000,"62,8k",Baseus Official Mall,"7,4%",₫5.530,https://shopee.vn/product/131195741/13409270053,https://s.shopee.vn/5fYQTFYTfl
