Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
22664140680,"BODY MIST 30ML (COMBO 3 CHAI 30ML SIÊU RẺ 89K), SIÊU THƠM DAI, MÙI HƯƠNG NHẸ NHÀNG DỄ CHỊU NÊN THỬ",₫89.000,7,Lisa Perfume Store,"22,4%",₫19.580,https://shopee.vn/product/1145205703/22664140680,https://s.shopee.vn/AA0ppIj8b6
25180633998,"Xịt Thơm Miệng LisaPerfume Chính Hãng NƯỚC HOA 10ML NAM - NỮ. Tặng Xịt Thơm Miệng 10ml, KISS-JUICY-SECRET Tiện Dụng.",₫35.400,414,LISA PERFUME Official,"22,4%",₫7.788,https://shopee.vn/product/1124101525/25180633998,https://s.shopee.vn/9zhPczjlw5
24661632764,NƯỚC HOA NAM 10ML [59K/2CHAI] THƠM LÂU. RECKLESS - STRONG MEN,₫59.000,8,LISA PERFUME Official,"22,4%",₫12.980,https://shopee.vn/product/1124101525/24661632764,https://s.shopee.vn/AUdgDuhrvC
24056791063,"Nước hoa NỮ 10ML [MUA 2 TẶNG 2] MANG PHONG CÁCH QUÝ CÔ THANH LỊCH, LƯU HƯƠNG 6-8H",₫89.100,27,LISA PERFUME Official,"22,4%",₫19.602,https://shopee.vn/product/1124101525/24056791063,https://s.shopee.vn/AKKG1biVGB
25656790741,[MUA 2 TẶNG 2] MUA 2 NƯỚC HOA NAM + 2 NƯỚC HOA NỮ CHỈ 99K. SEXY MEN + BLACKJACK + ROSIE NIGHT + MISS PARIS,₫99.000,9,LISA PERFUME Official,"22,4%",₫21.780,https://shopee.vn/product/1124101525/25656790741,https://s.shopee.vn/8AFlRcqkem
24475113674,BODY MIST LISAPERFUME CHÍNH HÃNG NAM/NỮ 30ML-100ml NHIỀU MÙI. LƯU HƯƠNG 4-6H THƠM LÂU TRAP-GOOD-BAD,₫59.500,15,LISA PERFUME Official,"22,4%",₫13.090,https://shopee.vn/product/1124101525/24475113674,https://s.shopee.vn/7zwLFJrNzl
24205704168,NƯỚC HOA NỮ 10ML - COMBO MÙA HÈ - tiện dụng lưu hương 6-8 tiếng TAYLOR - LOVE STORY - GORGEOUS,₫35.000,47,LISA PERFUME Official,"22,4%",₫7.700,https://shopee.vn/product/1124101525/24205704168,https://s.shopee.vn/8UsbqEpTys
22662937072,"NƯỚC HOA NAM - MUA 1 CHAI 50ML + TẶNG 2 CHAI 10ML VỪA THƠM VỪA TIỆN DỤNG, LUU HƯƠNG 6-8H",₫249.000,165,LISA PERFUME Official,"22,4%",₫54.780,https://shopee.vn/product/1124101525/22662937072,https://s.shopee.vn/8KZBdvq7Jr
22561345277,"NƯỚC HOA NỮ [COMBO HỒNG] PINKY PINKY - MAGIC GIRL - SWEET CANDIE, NGỌT NGÀO, DỄ THƯƠNG 10ML CHỈ 79K/3 CHAI",₫71.100,35,LISA PERFUME Official,"22,4%",₫15.642,https://shopee.vn/product/1124101525/22561345277,https://s.shopee.vn/8pVSEqoDIy
22479821049,ANTIPERSP ARMPIT Xịt Ngăn Mồ Hôi Nách Khử Mùi Hôi Nách châu Âu bill Đức antiperspirant mồ hôi khô ráo hương nước hoa,₫39.000,105,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫8.580,https://shopee.vn/product/135742441/22479821049,https://s.shopee.vn/8fC22Xoqdx
7762188970,COMBO GIẤY THẤM DẦU THẤM HÚT MỒ HÔI MẶT NGĂN MỒ HÔI MẶT,₫1.000,496,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫220,https://shopee.vn/product/135742441/7762188970,https://s.shopee.vn/9A8IdSmwd4
29463702146,"Combo BODYMISTNữ100ml Tặg Xịt Miệng(NGẪU NHIÊN)Bodymist Siêu thơm lưu hương 4-6h,xịt miệng sát khuẩn",₫135.000,0,Lisa Perfume Store,"22,4%",₫29.700,https://shopee.vn/product/1145205703/29463702146,https://s.shopee.vn/8zosR9nZy3
28514601401,【LADY COMBO】COMBO Nước Hoa Nữ 10ML DÀNH CHO CÁC QUÝ CÔ MAGIC QUEEN - TAYLOR - MISS PARIS - PERFECTION. 4 CHAI CHỈ 99K ,₫99.000,0,Lisa Perfume Store,"22,4%",₫21.780,https://shopee.vn/product/1145205703/28514601401,https://s.shopee.vn/1LPRJ4GlWa
27463615776,Combo BODY MIST NAM 30ml Tặng Xịt Miệng (Ngẫu Nhiên) ! Chỉ 85k Combo giá siêu hời,₫85.000,0,Lisa Perfume Store,"22,4%",₫18.700,https://shopee.vn/product/1145205703/27463615776,https://s.shopee.vn/1VirVNG8Bd
27364585464,"Nướchoa nữ COMBO3CHAI PRINCESS - MISPARIS - SWEETBABY NƯỚC HOA NỮ,LƯU HƯƠNG 6-8 TIẾNG SIÊU TIỆN DỤNG",₫35.000,0,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/27364585464,https://s.shopee.vn/1g2HhgFUqg
27213836778,"BODYMIST NAMNỮ [100ML- 60ML - 30ML]THƠM LÂU, TỎA HƯƠNG Xịt Thơm Ngăn Mùi Hôi Với HươngThơm NHẸNHÀNG.",₫59.000,0,Lisa Perfume Store,"22,4%",₫12.980,https://shopee.vn/product/1145205703/27213836778,https://s.shopee.vn/1qLhtzErVj
26663835462,BODY MIST NAM/NỮ 100ML [MUA 2 TẶNG 4] MUA 2 BODY MIST 100ML + TẶNG NGAY 4 CHAI NƯỚC HOA NAM/NỮ 10ML,₫159.000,0,Lisa Perfume Store,"22,4%",₫34.980,https://shopee.vn/product/1145205703/26663835462,https://s.shopee.vn/20f86IEEAm
26513668544,Combo BODY MIST NAM 60ml Tặng 1 Xịt Miệng ! Bodymist Siêu thơm lưu hương 4-6h giá sinh viên học sinh,₫105.000,0,Lisa Perfume Store,"22,4%",₫23.100,https://shopee.vn/product/1145205703/26513668544,https://s.shopee.vn/2AyYIbDapp
25861534098,NƯỚC HOA NAM 10ML THƠM LÂU 4-6H 79K/3 CHAI CONFIDENT-BLACK-RECKLESS,₫79.000,2,Lisa Perfume Store,"22,4%",₫17.380,https://shopee.vn/product/1145205703/25861534098,https://s.shopee.vn/2LHyUuCxUs
25705366174,COMBO 3 CHAI NƯỚC H0A 50ML NAM - NỮ,₫349.000,1,Lisa Perfume Store,"22,4%",₫76.780,https://shopee.vn/product/1145205703/25705366174,https://s.shopee.vn/2VbOhDCK9v
25606779741,Nước hoa nữ Combo 3 chai  Magic Girl - Rose Night - Perfection lưu hương 6-8 giờ,₫79.000,5,Lisa Perfume Store,"22,4%",₫17.380,https://shopee.vn/product/1145205703/25606779741,https://s.shopee.vn/u3icLqES
25556779962,Nước hoa nữ Combo chai 3 Taylor- Magic Queen - Pinky lưu hương 6-8 giờ siêu cá tính,₫79.000,3,Lisa Perfume Store,"22,4%",₫17.380,https://shopee.vn/product/1145205703/25556779962,https://s.shopee.vn/BDTuvLCtV
25555519835,Nước hoa nữ - Hương Mùa Đông Gorgeous - Miss Paris - Rose Night (10ml tiện dụng lưu hương 6-8 tiếng),₫35.000,8,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/25555519835,https://s.shopee.vn/LWu7EKZYY
25506784741,"Nước Hoa 99k mua 2 nước hoa nữ tặng 2 nước hoa nam cực thơm , siêu cá tính 10ml tiện dụng lưu hương 6-8 tiếng HOT",₫99.000,15,Lisa Perfume Store,"22,4%",₫21.780,https://shopee.vn/product/1145205703/25506784741,https://s.shopee.vn/VqKJXJwDb
25456779695,Nước hoa nữ combo 3 Gorgeous - Lovely Girl - Love Story lưu hương 6-8 giờ,₫79.000,0,Lisa Perfume Store,"22,4%",₫17.380,https://shopee.vn/product/1145205703/25456779695,https://s.shopee.vn/g9kVqJIse
25356791590,"NƯỚCHOA NỮ COMBO3CHAI PRINCESS-MISPARIS-SWEET BABY NƯỚC HOA NỮ , LƯU HƯƠNG 6-8 TIẾNG SIÊU TIỆN DỤNG",₫35.000,4,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/25356791590,https://s.shopee.vn/qTAi9IfXh
25206779978,Nước hoa nam Combo 3 chai Active men - Confident - Blackjach lưu hương 6-8h 10ml siêu tiện lợi,₫79.000,14,Lisa Perfume Store,"22,4%",₫17.380,https://shopee.vn/product/1145205703/25206779978,https://s.shopee.vn/10mauSI2Ck
25005362857,Nước hoa nữ Combo 1  tặng 1 30ml nữ,₫159.000,2,Lisa Perfume Store,"22,4%",₫34.980,https://shopee.vn/product/1145205703/25005362857,https://s.shopee.vn/1B616lHOrn
24955541928,Nước hoa Nữ 4 mua Xuân Hạ Thu Đông - Combo 3 chai mỗi mùa Xuân - Hạ - Thu - Đông,₫59.000,3,Lisa Perfume Store,"22,4%",₫12.980,https://shopee.vn/product/1145205703/24955541928,https://s.shopee.vn/40QCTy6c7M
24805512784,Nước hoa nữ - Hương Mùa Thu 10ml tiện dụng lưu hương 6-8 tiếng,₫35.000,6,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/24805512784,https://s.shopee.vn/4AjcgH5ymP
24776934258,NƯỚC HOA TẶNG BODY MIST 25K/CHAI QUÁ HỜI LUÔN VỪA RẺ VỪA THƠM LÂU. TRAP-GOOD-BAD 30ML XỊT THOẢI MÁI LUÔN.,₫87.200,0,Lisa Perfume Store,"22,4%",₫19.184,https://shopee.vn/product/1145205703/24776934258,https://s.shopee.vn/4L32sa5LRS
24755344574,Nước hoa Nam 50ml tặng ngay 2 chai nước hoa 10ml,₫199.000,2,Lisa Perfume Store,"22,4%",₫43.780,https://shopee.vn/product/1145205703/24755344574,https://s.shopee.vn/4VMT4t4i6V
24555525774,Nước hoa nữ - Hương Mùa Xuân Gorgeous - Miss Paris - Rose Night (10ml tiện dụng lưu hương 6-8 tiếng),₫35.000,7,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/24555525774,https://s.shopee.vn/4fftHC44lY
24455735476,Nước hoa nữ Lady Night - Combo 3 chai nước hoa nữ chuyên dụng cho các bạn nữ tỏa sáng trong các buổii tiệc,₫79.000,2,Lisa Perfume Store,"22,4%",₫17.380,https://shopee.vn/product/1145205703/24455735476,https://s.shopee.vn/4pzJTV3RQb
24213219048,SEXY MEN-ACTIVE-CONFIDENT-BLACKJACK Combo  2 TẶNG 2 SET 4 CHAI 99K VỪA RẺ VỪA THƠM LUU HƯƠNG 6-8H !,₫99.000,2,Lisa Perfume Store,"22,4%",₫21.780,https://shopee.vn/product/1145205703/24213219048,https://s.shopee.vn/50Ijfo2o5e
24055347337,Nước hoa nữ Sweet baby - Trap Girl - Lovely Girl - 50ml mua 1 chai tặng 2 chai 10ml,₫199.000,1,Lisa Perfume Store,"22,4%",₫43.780,https://shopee.vn/product/1145205703/24055347337,https://s.shopee.vn/5Ac9s72Akh
24005728531,Nước hoa nữ Best Couple Combo 2 hương nước hoa best seller của shop phiên bản 10ml và 50ml,₫59.000,0,Lisa Perfume Store,"22,4%",₫12.980,https://shopee.vn/product/1145205703/24005728531,https://s.shopee.vn/2fuotWBgpE
22789964550,Nước hoa nam . nữ 50ml - 6 sản phẩm đại điên Best Seller của Shop lưu hương 6-8h Combo Giá siêu rẻ !,₫69.300,14,Lisa Perfume Store,"22,4%",₫15.246,https://shopee.vn/product/1145205703/22789964550,https://s.shopee.vn/2qEF5pB3UH
29463601357,LOVESTORY-PRINCESS-MAGICQUEEN Combo The Secret Royal Love Story giá 79k lưu hương 6-8 tiếng,₫35.000,1,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/29463601357,https://s.shopee.vn/30XfI8AQ9K
