Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
23667859237,✐HOT- [ Ảnh thật ]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-ZT86U,₫31.000,0,wwoi88bmut,"2,4%",₫620,https://shopee.vn/product/998136151/23667859237,https://s.shopee.vn/9KRiqWtn92
23666192354,☈۞♙[Ảnh thật/Sẵn] Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-2TlIv,₫28.000,0,h6s0phqve5,"2,4%",₫560,https://shopee.vn/product/981486777/23666192354,https://s.shopee.vn/9Ul92pt9o5
23642374035,✚✉(Date mới)Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-RY6A6,₫31.000,0,h6ktchnfyo,"2,4%",₫620,https://shopee.vn/product/998133045/23642374035,https://s.shopee.vn/9f4ZF8sWT8
23642370973,▪☞☑[Ảnh thật/Video]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-bql7,₫30.000,0,l1gl5n1k1c,"2,4%",₫600,https://shopee.vn/product/998136890/23642370973,https://s.shopee.vn/9pNzRRrt8B
23642333034,✹(Mới về)Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-gdNRs,₫30.000,0,0wq75oz24h,"2,4%",₫600,https://shopee.vn/product/998130263/23642333034,https://s.shopee.vn/qTAiuQ9OS
23640842023,ﺴ✚(Mới về)Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-gdNRs,₫30.000,0,d83wypg3i1,"2,4%",₫600,https://shopee.vn/product/973129503/23640842023,https://s.shopee.vn/g9kWbQmjR
23640810286,❖✠℡[Ảnh thật/Sẵn] Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-2TlIv,₫28.000,0,b1u69iiqn8,"2,4%",₫560,https://shopee.vn/product/981489557/23640810286,https://s.shopee.vn/1B617WOsiY
23576839206,Son môi matte lipstick 24 giờ non-stick cup long lasting waterproof velvet lipstick cho bé gái và phụ nữ trang điểm môi đầy màu sắc cá tính mỹ phẩm,₫21.000,0,slqpls.vn,"4,4%",₫840,https://shopee.vn/product/638557988/23576839206,https://s.shopee.vn/10mavDPW3X
23574976135,Son Xinh Collagen X3 - Set 3 Cây Son Xinh Tặng 1 Tẩy Tế Bào Chết Môi - Mỹ Phẩm Đông Anh,₫269.000,0,Jiuhe Trị Mụn Nano,"4,4%",₫10.760,https://shopee.vn/product/143791025/23574976135,https://s.shopee.vn/BDTvgSgkO
23574294266,[Chính Hãng] Set Son Xinh Mỹ Phẩm Đông Anh - Son Xinh Nguyễn Huỳnh Như,₫249.000,0,TramNguyenShop-VPP TL,"10,4%",₫24.900,https://shopee.vn/product/45342204/23574294266,https://s.shopee.vn/u3jNTK5N
23571404600,Son Môi MAGIC CASA Dạng Lỏng Nhẹ Như Nhung / Mỹ Phẩm Trang Điểm Lâu Trôi Dưỡng Ẩm Chống Nước Không Dính Cốc,₫16.769,1,✨BlingBling✨,"4,4%",₫671,https://shopee.vn/product/76221345/23571404600,https://s.shopee.vn/VqKKIRQ4U
23567963826,△☼[ HOT Sale ]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-qS9z7,₫31.000,0,lwysjc9vqq,"2,4%",₫620,https://shopee.vn/product/998168966/23567963826,https://s.shopee.vn/LWu7zS3PT
23566280106,♗▫[Siêu Sale]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-dFY4S,₫28.000,0,61y4il7iom,"2,4%",₫560,https://shopee.vn/product/981487145/23566280106,https://s.shopee.vn/2AyYJML4gq
23550690678,Nude brown matte lipsticks 6 màu son môi lâu trôi không thấm nước không phai màu đỏ hồng nhung gợi cảm son môi trang điểm mỹ phẩm jp5,₫8.943,0,jipai05.vn,"12,4%",₫1.073,https://shopee.vn/product/295847014/23550690678,https://s.shopee.vn/20f873Li1p
23550175115,Son Xinh TN Mỹ Phẩm Đông Anh 1 Set 3 Màu Tặng Tẩy Tế Bào Chết,₫269.000,0,2412store,"6,4%",₫16.140,https://shopee.vn/product/117278592/23550175115,https://s.shopee.vn/2VbOhyJo0w
23542924633,☢✶▪[HOT HIT]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-MCNry,₫30.000,0,k300fu0tdh,"2,4%",₫600,https://shopee.vn/product/998178348/23542924633,https://s.shopee.vn/2LHyVfKRLv
